FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
26477|Bland Hill|Summit|AZ|04|Yavapai|025|341312N|1121026W|34.2200309|-112.1737713|||||1150|3773|Bumble Bee|02/08/1980|
26946|Buffalo Hill|Summit|AZ|04|Gila|007|332519N|1104658W|33.4219993|-110.7828874|||||1311|4301|Globe|02/08/1980|
26963|Bull Hill|Summit|AZ|04|Gila|007|332823N|1104801W|33.4731092|-110.8003883|||||1234|4049|Globe|02/08/1980|
27007|Bunker Hill|Summit|AZ|04|Coconino|005|345912N|1115504W|34.9866826|-111.9176608|||||2047|6716|Loy Butte|02/08/1980|
27077|Butcherknife Hill|Summit|AZ|04|Coconino|005|353234N|1115817W|35.5427787|-111.9712721|||||2186|7172|Ebert Mountain|02/08/1980|
27546|Cherry Creek Hill|Summit|AZ|04|Gila|007|340930N|1105213W|34.1583764|-110.8704013|||||1892|6207|Parallel Canyon|02/08/1980|
27678|City Hill|Summit|AZ|04|Yavapai|025|343453N|1123359W|34.5814127|-112.5662836|||||1925|6316|Iron Springs|02/08/1980|
27772|Cochrane Hill|Summit|AZ|04|Coconino|005|351700N|1112243W|35.2833428|-111.3784867|||||2118|6949|Sunset Crater East|02/08/1980|
27920|Copper Hill|Summit|AZ|04|Gila|007|332522N|1104600W|33.4228328|-110.7667759|||||1381|4531|Globe|02/08/1980|
27985|Corva Hill|Summit|AZ|04|Coconino|005|351621N|1122040W|35.2725108|-112.3443412|||||2010|6594|Hearst Mountain|02/08/1980|
28069|Coulter Hill|Summit|AZ|04|Coconino|005|350011N|1113623W|35.0030743|-111.6062663|||||2349|7707|Lower Lake Mary|02/08/1980|
28088|Cow Hill|Summit|AZ|04|Coconino|005|345226N|1112052W|34.8739086|-111.3476462|||||2311|7582|Jaycox Mountain|02/08/1980|
28107|Coxcomb Hill|Summit|AZ|04|Coconino|005|351929N|1121533W|35.3247315|-112.2590599|||||2137|7011|Hearst Mountain|02/08/1980|
28186|Cross Hill|Summit|AZ|04|Pima|019|320018N|1103452W|32.0050817|-110.5811902|||||1126|3694|Rincon Peak|02/08/1980|
28227|Cypress Hill|Summit|AZ|04|Gila|007|341307N|1111454W|34.2186472|-111.2484666|||||1601|5253|McDonald Mountain|02/08/1980|
28286|Davenport Hill|Summit|AZ|04|Coconino|005|351325N|1120551W|35.2236236|-112.0973884|||||2374|7789|Davenport Hill|02/08/1980|
28379|Deer Hill|Summit|AZ|04|Maricopa|013|333826N|1110901W|33.6406043|-111.1504008|||||1153|3783|Theodore Roosevelt Dam|02/08/1980|
28421|Demonstration Hill|Summit|AZ|04|Cochise|003|313359N|1102312W|31.5664831|-110.3867469|||||1509|4951|Pyeatt Ranch|02/08/1980|
28708|Dutton Hill|Summit|AZ|04|Coconino|005|350706N|1114936W|35.1183459|-111.8265512|||||2330|7644|Dutton Hill|02/08/1980|
28777|East Newman Hill|Summit|AZ|04|Coconino|005|352338N|1115154W|35.3938957|-111.8648836|||||2594|8510|Kendrick Peak|02/08/1980|
29002|Fire Clay Hill|Summit|AZ|04|Yavapai|025|342200N|1123523W|34.3666926|-112.5896179|||||1428|4685|Walnut Grove|02/08/1980|
29033|Fitzgerald Hill|Summit|AZ|04|Coconino|005|351804N|1122525W|35.3011201|-112.42351|||||1906|6253|Fitzgerald Hill|02/08/1980|
29098|Forest Hill|Summit|AZ|04|Cochise|003|320739N|1102554W|32.1275779|-110.4317429|||||1853|6079|Happy Valley|02/08/1980|
29130|Fortynine Hill|Summit|AZ|04|Coconino|005|351554N|1115340W|35.2650101|-111.8943301|||||2396|7861|Parks|02/08/1980|
29197|Frenchy Hill|Summit|AZ|04|Coconino|005|351921N|1120301W|35.322509|-112.050164|||||2262|7421|Sitgreaves Mountain|02/08/1980|
29236|Gabarina Hill|Summit|AZ|04|Yavapai|025|342932N|1123514W|34.4922468|-112.5871174|||||1688|5538|Wilhoit|02/08/1980|
29336|Glassford Hill|Summit|AZ|04|Yavapai|025|343522N|1122256W|34.5894686|-112.3821115|||||1880|6168|Prescott|02/08/1980|
29385|Gold Hill|Summit|AZ|04|Maricopa|013|335324N|1115121W|33.8900388|-111.8557025|||||1385|4544|Humboldt Mountain|02/08/1980|
29386|Gold Hill|Summit|AZ|04|Gila|007|340928N|1112451W|34.1578139|-111.4143038|||||1154|3786|North Peak|02/08/1980|
29440|Government Hill|Summit|AZ|04|Pinal|021|332427N|1110437W|33.4075534|-111.0770634|||||1647|5403|Haunted Canyon|02/08/1980|
29441|Government Hill|Summit|AZ|04|Coconino|005|351950N|1115740W|35.3305641|-111.9609957|||||2566|8419|Parks|02/08/1980|
29754|Hardy Hill|Summit|AZ|04|Coconino|005|352102N|1120323W|35.3505635|-112.0562752|||||2222|7290|Sitgreaves Mountain|02/08/1980|
29904|Hermosa Hill|Summit|AZ|04|Santa Cruz|023|312723N|1104328W|31.4564853|-110.724529|||||1695|5561|Harshaw|02/08/1980|
29967|High School Hill|Summit|AZ|04|Coconino|005|351435N|1120957W|35.2430679|-112.1657243|||||2342|7684|Williams South|02/08/1980|
29981|Hill One|Summit|AZ|04|Coconino|005|350602N|1120304W|35.1005703|-112.050997|||||2179|7149|White Horse Lake|02/08/1980|
29982|Hill Two|Summit|AZ|04|Coconino|005|350522N|1120402W|35.0894594|-112.0671086|||||2105|6906|White Horse Lake|02/08/1980|
29983|Hill Three|Summit|AZ|04|Coconino|005|350606N|1120416W|35.1016815|-112.0709977|||||2221|7287|White Horse Lake|02/08/1980|
30021|Hog Hill|Summit|AZ|04|Yavapai|025|344147N|1113524W|34.6964106|-111.5898713|||||2042|6699|Apache Maid Mountain|02/08/1980|
30022|Hog Hill|Summit|AZ|04|Coconino|005|350254N|1115515W|35.048348|-111.9207172|||||2209|7247|Sycamore Point|02/08/1980|
30140|Horse Hill|Summit|AZ|04|Coconino|005|351258N|1120051W|35.2161234|-112.014052|||||2184|7165|Davenport Hill|02/08/1980|
30177|Horse Trap Hill|Summit|AZ|04|Coconino|005|352407N|1120447W|35.4019504|-112.0796088|||||2247|7372|Squaw Mountain|02/08/1980|
30194|Horseshoe Hill|Summit|AZ|04|Coconino|005|352537N|1114738W|35.4269511|-111.7937714|||||2520|8268|Kendrick Peak|02/08/1980|
30274|Hull Hill|Summit|AZ|04|Yavapai|025|343424N|1115632W|34.573358|-111.9420983|||||1434|4705|Middle Verde|02/08/1980|
30310|Hyde Hill|Summit|AZ|04|Coconino|005|350950N|1120621W|35.1639026|-112.1057215|||||2246|7369|Davenport Hill|02/08/1980|
30344|Indian Hill|Summit|AZ|04|Yavapai|025|343211N|1122922W|34.5364131|-112.4893364|||||1728|5669|Prescott|02/08/1980|
30345|Indian Hill|Summit|AZ|04|Yavapai|025|345408N|1124752W|34.9022403|-112.7976809|||||1762|5781|Indian Peak|02/08/1980|
30386|Indian Tank Hill|Summit|AZ|04|Apache|001|340542N|1090748W|34.0950485|-109.1300807|||||2399|7871|Nelson Reservoir|02/08/1980|
30533|Jewell Hill|Summit|AZ|04|Gila|007|332455N|1105659W|33.4153318|-110.9498368|||||1493|4898|Inspiration|02/08/1980|
30559|Joes Hill|Summit|AZ|04|Yavapai|025|341051N|1120446W|34.1808651|-112.0793235|||||1233|4045|Joes Hill|02/08/1980|
30660|Juniper Hill|Summit|AZ|04|Yavapai|025|343253N|1115643W|34.548081|-111.9451536|||||1635|5364|Middle Verde|02/08/1980|
30699|KA Hill|Summit|AZ|04|Coconino|005|351001N|1120034W|35.1669576|-112.0093294|||||2208|7244|Davenport Hill|06/27/1984|
30796|Klostermeyer Hill|Summit|AZ|04|Coconino|005|351806N|1115357W|35.3016759|-111.8990517|||||2381|7812|Parks|02/08/1980|
30811|Kuhne Hill|Summit|AZ|04|Yavapai|025|343101N|1122853W|34.5169687|-112.4812806|||||1804|5919|Prescott|02/08/1980|
30903|Last Turn Hill|Summit|AZ|04|Pinal|021|331044N|1110058W|33.178949|-111.0162258|||||862|2828|Teapot Mountain|02/08/1980|
30917|Le Barron Hill|Summit|AZ|04|Coconino|005|350730N|1114700W|35.1250121|-111.783218|||||2340|7677|Bellemont|02/08/1980|
31200|Lombar Hill|Summit|AZ|04|Pima|019|322745N|1104343W|32.4625756|-110.7287064|||||1914|6279|Mount Bigelow|02/08/1980|
31201|Lone Hill|Summit|AZ|04|Pima|019|322521N|1103525W|32.4225733|-110.5903655|||||1240|4068|Buehman Canyon|02/08/1980|
31326|Lousley Hill|Summit|AZ|04|Maricopa|013|334220N|1114205W|33.7055986|-111.7012503|||||614|2014|Fort McDowell|02/08/1980|
31482|Manitou Hill|Summit|AZ|04|Gila|007|332250N|1105818W|33.3806104|-110.9717817|||||1267|4157|Inspiration|02/08/1980|
31523|Mars Hill|Summit|AZ|04|Coconino|005|351208N|1113950W|35.2022334|-111.6637729|||||2203|7228|Flagstaff West|02/08/1980|
31557|Marysville Hill|Summit|AZ|04|Gila|007|341239N|1112311W|34.2108683|-111.3865259|||||1488|4882|North Peak|02/08/1980|
31582|Maverick Hill|Summit|AZ|04|Greenlee|011|330136N|1090328W|33.0267328|-109.0578426|||||2280|7480|Big Lue Mountains|02/08/1980|
31933|Missouri Bill Hill|Summit|AZ|04|Coconino|005|353125N|1114245W|35.5236165|-111.7123791|||||2260|7415|S P Mountain|02/08/1980|
31996|Moonshine Hill|Summit|AZ|04|Gila|007|332503N|1105232W|33.4175545|-110.875668|||||1221|4006|Inspiration|02/08/1980|
32026|Morgan Hill|Summit|AZ|04|Coconino|005|350839N|1120537W|35.1441808|-112.0934987|||||2180|7152|Davenport Hill|02/08/1980|
32312|Newman Hill|Summit|AZ|04|Coconino|005|352341N|1115234W|35.3947289|-111.8759947|||||2589|8494|Moritz Ridge|02/08/1980|11/21/2014
32446|Oak Hill|Summit|AZ|04|Yavapai|025|343230N|1113417W|34.5416917|-111.5712562|||||1944|6378|Buckhorn Mountain|02/08/1980|
32447|Oak Hill|Summit|AZ|04|Yavapai|025|343843N|1113333W|34.6453007|-111.5590362|||||2007|6585|Apache Maid Mountain|02/08/1980|
32448|Oak Hill|Summit|AZ|04|Coconino|005|344002N|1111817W|34.6672453|-111.3045859|||||2196|7205|Turkey Mountain|02/08/1980|
32542|Oracle Hill|Summit|AZ|04|Pinal|021|323511N|1104631W|32.5864618|-110.7753788|||||1595|5233|Oracle|02/08/1980|
32594|Oxbow Hill|Summit|AZ|04|Gila|007|341007N|1112022W|34.1686476|-111.3395798|||||1487|4879|Payson South|02/08/1980|
32865|Picnic Hill|Summit|AZ|04|Apache|001|340559N|1091355W|34.0997698|-109.2320285|||||2332|7651|Nelson Reservoir|02/08/1980|
32886|Piety Hill|Summit|AZ|04|Pima|019|322110N|1103249W|32.352851|-110.547028|||||1434|4705|Piety Hill|02/08/1980|
32943|Pine Grove Hill|Summit|AZ|04|Coconino|005|345930N|1112826W|34.9916879|-111.4737618|||||2215|7267|Mormon Lake|02/08/1980|
32946|Pine Hill|Summit|AZ|04|Coconino|005|345602N|1112144W|34.9339081|-111.3620918|||||2302|7552|Kinnikinick Lake|02/08/1980|
32947|Pine Hill|Summit|AZ|04|Coconino|005|351351N|1120348W|35.2308455|-112.0632205|||||2230|7316|Davenport Hill|02/08/1980|
33131|Potato Hill|Summit|AZ|04|Coconino|005|352934N|1115633W|35.492781|-111.9423829|||||2210|7251|Moritz Ridge|02/08/1980|
33281|Quayle Hill|Summit|AZ|04|Coconino|005|344339N|1110424W|34.7275234|-111.0734707|||||1985|6512|Quayle Hill|02/08/1980|
33298|R S Hill|Summit|AZ|04|Coconino|005|352138N|1115759W|35.360563|-111.9662733|||||2455|8054|Parks|02/08/1980|
33417|Ray Spring Hill|Summit|AZ|04|Pinal|021|323540N|1104343W|32.5945169|-110.7287108|||||1378|4521|Campo Bonito|02/08/1980|
33443|Red Hill|Summit|AZ|04|Santa Cruz|023|312401N|1104416W|31.4003761|-110.7378618|||||1746|5728|Harshaw|02/08/1980|
33444|Red Hill|Summit|AZ|04|Greenlee|011|330210N|1091432W|33.0361751|-109.242292|||||1416|4646|Rattlesnake Spring|02/08/1980|
33445|Red Hill|Summit|AZ|04|Yavapai|025|343649N|1113412W|34.6136346|-111.569869|||||1880|6168|Buckhorn Mountain|02/08/1980|
33446|Red Hill|Summit|AZ|04|Yavapai|025|344659N|1113530W|34.783076|-111.5915397|||||1929|6329|Stoneman Lake|02/08/1980|
33447|Red Hill|Summit|AZ|04|Coconino|005|350400N|1115430W|35.066681|-111.9082173|||||2222|7290|Sycamore Point|02/08/1980|
33448|Red Hill|Summit|AZ|04|Coconino|005|352756N|1115929W|35.465559|-111.9912726|||||2362|7749|Moritz Ridge|02/08/1980|
33449|Red Hill|Summit|AZ|04|Coconino|005|353215N|1113631W|35.5375044|-111.6084881|||||2195|7201|East of S P Mountain|02/08/1980|
33450|Red Hill|Summit|AZ|04|Coconino|005|344035N|1110106W|34.6764141|-111.0184686|||||2001|6565|Quayle Hill|02/08/1980|
33821|Round Hill|Summit|AZ|04|Yavapai|025|342917N|1121215W|34.4880816|-112.2040502|||||1679|5508|Mayer|02/08/1980|
33843|Roundup Hill|Summit|AZ|04|Gila|007|333743N|1110109W|33.6286607|-111.0192844|||||760|2493|Windy Hill|02/08/1980|
33881|Russell Hill|Summit|AZ|04|Yavapai|025|343728N|1114510W|34.6244672|-111.7526496|||||1206|3957|Camp Verde|02/08/1980|
33904|S A Hill|Summit|AZ|04|Yavapai|025|341855N|1121616W|34.3153067|-112.2709967|||||1467|4813|Battle Flat|02/08/1980|
33908|S P Hill|Summit|AZ|04|Coconino|005|350032N|1121728W|35.0089069|-112.2910028|||||1520|4987|Matterhorn|02/08/1980|
34046|Sandow Hill|Summit|AZ|04|Pinal|021|331041N|1110036W|33.1781157|-111.0101144|||||805|2641|Teapot Mountain|02/08/1980|
34125|Scarp Hill|Summit|AZ|04|Coconino|005|352724N|1120121W|35.4566704|-112.0223845|||||2270|7447|Squaw Mountain|06/27/1984|
34134|Schnebly Hill|Summit|AZ|04|Coconino|005|345255N|1114035W|34.8819628|-111.6762658|||||2026|6647|Munds Park|02/08/1980|
34208|Section Sixteen Hill|Summit|AZ|04|Coconino|005|352238N|1115826W|35.377229|-111.9737731|||||2337|7667|Moritz Ridge|02/08/1980|
34267|Serviceberry Hill|Summit|AZ|04|Apache|001|341438N|1094219W|34.2439321|-109.705378|||||2270|7447|Boundary Butte|02/08/1980|
34271|Seven Bar K Hill|Summit|AZ|04|Coconino|005|351204N|1120434W|35.2011239|-112.0759985|||||2249|7379|Davenport Hill|06/27/1984|
34334|Sheep Hill|Summit|AZ|04|Coconino|005|351410N|1113349W|35.2361225|-111.5634936|||||2248|7375|Flagstaff East|02/08/1980|
34335|Sheep Hill|Summit|AZ|04|Coconino|005|352919N|1115905W|35.4886138|-111.9846057|||||2214|7264|Moritz Ridge|02/08/1980|
34419|Signal Hill|Summit|AZ|04|Coconino|005|351418N|1121455W|35.2383459|-112.248505|||||2266|7434|Williams South|02/08/1980|12/05/2007
34535|Sliker Hill|Summit|AZ|04|Coconino|005|350853N|1115040W|35.1480677|-111.8443294|||||2197|7208|Bellemont|02/08/1980|
34543|Smelter Hill|Summit|AZ|04|Yavapai|025|342823N|1122212W|34.473081|-112.3698885|||||1898|6227|Poland Junction|02/08/1980|
34637|Sonora Hill|Summit|AZ|04|Pinal|021|331000N|1110000W|33.1667273|-111.0001139|||||793|2602|Teapot Mountain|02/08/1980|
34643|Sorghum Hill|Summit|AZ|04|Gila|007|341006N|1111654W|34.1683703|-111.2818004|||||1479|4852|Payson South|02/08/1980|
34712|Spitz Hill|Summit|AZ|04|Coconino|005|351605N|1115932W|35.2680665|-111.9921072|||||2350|7710|Parks|02/08/1980|
34720|Spook Hill|Summit|AZ|04|Maricopa|013|332850N|1114034W|33.4806013|-111.6762484|||||592|1942|Buckhorn|02/08/1980|
34754|Spud Hill|Summit|AZ|04|Coconino|005|352911N|1115629W|35.4863923|-111.9412719|||||2155|7070|Moritz Ridge|02/08/1980|
35076|T V Hill|Summit|AZ|04|Coconino|005|351436N|1113614W|35.243344|-111.6037725|||||2797|9176|Flagstaff East|02/08/1980|
35557|Turkey Hill|Summit|AZ|04|Navajo|017|341716N|1101555W|34.2878179|-110.2653942|||||2122|6962|Clay Springs|02/08/1980|
35799|Wagner Hill|Summit|AZ|04|Coconino|005|350101N|1120730W|35.0169613|-112.1248875|||||2036|6680|White Horse Lake|02/08/1980|
35826|Walker Hill|Summit|AZ|04|Coconino|005|351652N|1115051W|35.2811204|-111.8473857|||||2344|7690|Wing Mountain|02/08/1980|
36069|White Hill|Summit|AZ|04|Coconino|005|353321N|1120341W|35.5558332|-112.0612742|||||1972|6470|Hobble Tank|02/08/1980|
36152|Wild Bill Hill|Summit|AZ|04|Coconino|005|351935N|1115105W|35.3263973|-111.8512737|||||2496|8189|Wing Mountain|02/08/1980|
36167|Wild Horse Hill|Summit|AZ|04|Coconino|005|352816N|1115838W|35.4711145|-111.9771057|||||2207|7241|Moritz Ridge|02/08/1980|
36182|Wildcat Hill|Summit|AZ|04|Maricopa|013|335010N|1114954W|33.836151|-111.8315339|||||985|3232|Wildcat Hill|02/08/1980|
36183|Wildcat Hill|Summit|AZ|04|Coconino|005|351322N|1113303W|35.2227898|-111.5507151|||||2136|7008|Flagstaff East|02/08/1980|
36184|Wildcat Hill|Summit|AZ|04|Coconino|005|352338N|1120322W|35.3938951|-112.055997|||||2296|7533|Squaw Mountain|02/08/1980|
36309|Windy Hill|Summit|AZ|04|Gila|007|334026N|1110442W|33.6739375|-111.0784538|||||748|2454|Windy Hill|02/08/1980|
36405|Wright Hill|Summit|AZ|04|Coconino|005|351757N|1115734W|35.2991762|-111.9593293|||||2387|7831|Parks|02/08/1980|
36600|Crawford Hill|Summit|AZ|04|Santa Cruz|023|312009N|1105654W|31.3359331|-110.9484201|||||1218|3996|Nogales|06/27/1984|
37498|Round Hill|Summit|AZ|04|Pima|019|313700N|1112929W|31.6167547|-111.4914928|||||1084|3556|Wilbur Canyon|06/27/1984|
37668|Boxcar Hill|Summit|AZ|04|Coconino|005|351517N|1120613W|35.254734|-112.1034998|||||2238|7342|Sitgreaves Mountain|06/27/1984|
37773|Elk Hill|Summit|AZ|04|Coconino|005|352615N|1120337W|35.4375045|-112.0601634|||||2164|7100|Squaw Mountain|06/27/1984|
37805|Fues Hill|Summit|AZ|04|Coconino|005|351758N|1120808W|35.2994545|-112.1354449|||||2139|7018|Williams North|06/27/1984|
37971|Oak Hill|Summit|AZ|04|Coconino|005|351534N|1120048W|35.2594557|-112.0132187|||||2211|7254|Sitgreaves Mountain|06/27/1984|
38007|Pouquette Hill|Summit|AZ|04|Coconino|005|351751N|1120622W|35.2975101|-112.1059995|||||2282|7487|Sitgreaves Mountain|06/27/1984|
38020|Radio Hill|Summit|AZ|04|Coconino|005|351848N|1120353W|35.3133427|-112.0646091|||||2193|7195|Sitgreaves Mountain|06/27/1984|
40085|Smelter Hill|Summit|AZ|04|Greenlee|011|330127N|1091820W|33.0242301|-109.3056268|||||1150|3773|Clifton|06/27/1984|
40566|Laws Hill|Summit|AZ|04|Coconino|005|352624N|1120339W|35.4400044|-112.060719|||||2106|6909|Squaw Mountain|06/27/1984|
40646|Indian Hill|Summit|AZ|04|Coconino|005|350627N|1120357W|35.1075146|-112.0657197|||||2147|7044|White Horse Lake|06/27/1984|
41405|Slide Hill|Summit|AZ|04|Apache|001|335832N|1092424W|33.9756043|-109.4067546|||||2780|9121|Big Lake North|12/01/1991|
41904|Cabin Flat Hill|Summit|AZ|04|Coconino|005|352614N|1114631W|35.4372289|-111.7751598|||||2489|8166|Kendrick Peak|07/01/1992|
42644|Deer Hill|Summit|AZ|04|Coconino|005|351753N|1113509W|35.2980652|-111.5857156|||||2264|7428|Sunset Crater West|10/01/1992|
42741|Grief Hill|Summit|AZ|04|Yavapai|025|343332N|1115651W|34.558914|-111.9473761|||||1628|5341|Middle Verde|06/27/1984|
42784|Elephant Hill|Summit|AZ|04|Mohave|015|353447N|1143938W|35.5797127|-114.6605282|||||221|725|Mount Davis|06/27/1984|
42829|Colcord Hill|Summit|AZ|04|Coconino|005|350430N|1115728W|35.0750145|-111.9576619|||||2025|6644|Sycamore Point|11/01/1991|
42884|Quartz Hill|Summit|AZ|04|Graham|009|325053N|1101539W|32.8481205|-110.2609207|||||1749|5738|Klondyke|02/08/1980|
42967|Clanton Hill|Summit|AZ|04|Yuma|027|331535N|1132436W|33.2597624|-113.4099152|||||542|1778|Nottbusch Butte|06/27/1984|
44647|Red Hill|Summit|AZ|04|Navajo|017|344550N|1104304W|34.7639156|-110.7179089|||||1732|5682|Twentymile Hill|02/08/1980|
45027|Section Hill|Summit|AZ|04|Coconino|005|352207N|1115813W|35.3686182|-111.970162|||||2247|7372|Parks|09/01/1992|
46067|Bancroft Hill|Summit|AR|05|Stone|137|354522N|0921451W|35.7561878|-92.2473767|||||428|1404|Mountain View SW|04/30/1980|
46162|Baxter Hill|Summit|AR|05|Independence|063|355014N|0913802W|35.8372974|-91.6337503|||||186|610|Batesville|04/30/1980|
46184|Beacon Hill|Summit|AR|05|Pike|109|340904N|0934332W|34.1512184|-93.7254634|||||233|764|Narrows Dam|04/30/1980|
46557|Big Greenbrier Hill|Summit|AR|05|Prairie|117|350233N|0913505W|35.042589|-91.5848552|||||59|194|Jasmine|04/30/1980|
46618|Bill Hill|Summit|AR|05|Independence|063|354221N|0913454W|35.705911|-91.5818036|||||183|600|Salado|04/30/1980|
46626|Billy Goat Hill|Summit|AR|05|Faulkner|045|350000N|0921411W|35.0000876|-92.2362614|||||189|620|Vilonia|04/30/1980|
46649|Biswell Hill|Summit|AR|05|Sebastian|131|351640N|0941329W|35.2778697|-94.224654|||||247|810|Lavaca|04/30/1980|
46857|Bowery Hill|Summit|AR|05|Stone|137|354459N|0921139W|35.7497986|-92.1940421|||||398|1306|Parma|04/30/1980|
46967|Britton Hill|Summit|AR|05|Fulton|049|362505N|0912847W|36.4181196|-91.4795835|||||246|807|Wirth|04/30/1980|
47139|Buckalew Hill|Summit|AR|05|Izard|065|355903N|0914919W|35.9842384|-91.8218126|||||229|751|Mount Pleasant|04/30/1980|
47183|Bunker Hill|Summit|AR|05|Pope|115|351741N|0931400W|35.2948067|-93.2332327|||||163|535|Russellville West|04/30/1980|
47615|Cedar Hill|Summit|AR|05|Van Buren|141|353830N|0922340W|35.6417442|-92.394324|||||344|1129|Old Lexington|04/30/1980|
47990|Cooley Hill|Summit|AR|05|Randolph|121|362118N|0910351W|36.3550651|-91.0642926|||||166|545|Ravenden Springs SE|04/30/1980|
49041|Fife Hill|Summit|AR|05|Stone|137|354623N|0921301W|35.7731318|-92.2168205|||||388|1273|Mountain View SW|04/30/1980|
49228|Fredonia Hill|Summit|AR|05|Stone|137|354920N|0920922W|35.8222973|-92.155986|||||368|1207|Mountain View SW|04/30/1980|
49283|Fulbright Hill|Summit|AR|05|Izard|065|355827N|0914702W|35.9742386|-91.783756|||||263|863|Mount Pleasant|04/30/1980|
49439|Glen Hill|Summit|AR|05|Stone|137|354748N|0921419W|35.7967427|-92.2384877|||||428|1404|Mountain View SW|04/30/1980|
50129|Hills Hill|Summit|AR|05|Sharp|135|355846N|0913055W|35.9795167|-91.5154146|||||216|709|Cave City|04/30/1980|
50623|Jennings Hill|Summit|AR|05|Jefferson|069|342128N|0921152W|34.357874|-92.1976475|||||131|430|Hardin|04/30/1980|
50660|John Dowell Hill|Summit|AR|05|Independence|063|354531N|0914530W|35.7586883|-91.7581976|||||144|472|Bethesda|04/30/1980|
50843|Kimhowart Hill|Summit|AR|05|Carroll|015|362717N|0931946W|36.4547883|-93.3293497|||||345|1132|Denver|04/30/1980|08/28/2012
50914|Krause Hill|Summit|AR|05|Miller|091|332440N|0934949W|33.4112356|-93.8301821|||||141|463|Fouke NE|04/30/1980|
51025|Lead Hill|Summit|AR|05|Boone|009|362555N|0930052W|36.4320118|-93.014342|||||387|1270|Omaha NE|04/30/1980|
52775|Negro Hill|Summit|AR|05|Izard|065|355929N|0914925W|35.9914605|-91.8234793|||||237|778|Mount Pleasant|04/30/1980|
53301|Peter Martin Hill|Summit|AR|05|Sharp|135|355827N|0914008W|35.9742387|-91.6687526|||||238|781|Sandtown|04/30/1980|
53433|Pine Hill|Summit|AR|05|Stone|137|355205N|0915752W|35.8681293|-91.9643153|||||248|814|Marcella|04/30/1980|
53434|Pine Hill|Summit|AR|05|Franklin|047|351441N|0940057W|35.2448143|-94.0157596|||||208|682|Barber|04/30/1980|
53725|Potato Hill|Summit|AR|05|Carroll|015|361633N|0932913W|36.2759042|-93.4868538|||||551|1808|Green Forest|04/30/1980|
53806|Prince Hill|Summit|AR|05|Stone|137|354746N|0920646W|35.7961863|-92.1126516|||||392|1286|Mountain View|04/30/1980|
53946|Red Hill|Summit|AR|05|Van Buren|141|354335N|0923058W|35.7264667|-92.5159939|||||557|1827|Botkinburg|04/30/1980|
54107|Rock Quarry Hill|Summit|AR|05|Fulton|049|362220N|0912713W|36.3722872|-91.4537492|||||233|764|Hardy|04/30/1980|
54138|Rocky Hill|Summit|AR|05|Van Buren|141|354415N|0923453W|35.7375779|-92.5812732|||||443|1453|Botkinburg|04/30/1980|
54252|Rounded Hill|Summit|AR|05|Pulaski|119|343614N|0920236W|34.603982|-92.0431979|||||72|236|Keo|04/30/1980|
54624|Schoolhouse Hill|Summit|AR|05|White|145|351935N|0920412W|35.326471|-92.0698703|||||262|860|Rose Bud|04/30/1980|
